,Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Months at Company
2368,71687,34.0,Male,13,Finance,7225,Good,High,Average,0,No,36.0,Master’s Degree,Married,0.0,Entry,Medium,47,No,No,No,Good,High,Left,155
2369,39198,51.0,Female,7,Education,3314,Good,High,Average,0,Yes,23.0,Bachelor’s Degree,Married,0.0,Senior,Small,43,No,No,No,Good,Low,Stayed,85
2370,64664,58.0,Female,45,Education,4694,Good,High,High,2,Yes,62.0,Bachelor’s Degree,,0.0,Mid,Large,105,,No,No,Fair,Medium,Left,541
2371,61180,24.0,Male,13,Finance,10732,Good,High,Average,0,No,74.0,Master’s Degree,Single,3.0,Senior,Medium,47,No,No,No,Good,High,Stayed,155
2372,74013,,Male,40,Technology,8481,Excellent,High,Low,0,No,89.0,Associate Degree,Divorced,0.0,Entry,Medium,91,Yes,No,No,Poor,Medium,Stayed,481
2373,10698,48.0,Female,12,Education,3842,Fair,High,High,1,Yes,28.0,Associate Degree,Married,1.0,Mid,Medium,87,No,Yes,No,Fair,Medium,Stayed,143
2374,10093,20.0,Female,9,Media,7310,Poor,High,Low,0,No,9.0,Associate Degree,,1.0,Senior,Medium,51,No,No,Yes,Poor,High,Left,108
2375,46471,56.0,,4,Finance,4955,Good,Very High,Average,0,Yes,92.0,Associate Degree,Married,0.0,Entry,Small,17,No,No,No,Good,Low,Stayed,49
2376,58081,35.0,Male,7,Healthcare,7746,Excellent,High,Average,0,Yes,54.0,High School,Single,2.0,Entry,Medium,51,No,No,No,Good,High,Left,85
2377,19697,20.0,Male,6,Technology,8626,Fair,High,High,0,Yes,29.0,High School,,6.0,Senior,Medium,85,Yes,Yes,No,Fair,Medium,Stayed,72
2378,35308,51.0,Male,9,Healthcare,8876,Excellent,High,High,1,Yes,38.0,High School,Married,0.0,Entry,Medium,86,,No,No,Excellent,Low,Stayed,109
2379,54489,19.0,Male,11,Education,3876,,Low,High,0,No,80.0,Master’s Degree,Married,0.0,Entry,Small,13,,No,Yes,Poor,,Left,133
2380,7145,27.0,Male,3,Healthcare,7411,Excellent,Low,Below Average,0,Yes,10.0,Bachelor’s Degree,Married,,Mid,Medium,4,No,No,No,Good,Medium,Stayed,35
2381,56338,37.0,Female,11,Media,6874,Poor,High,Average,1,No,4.0,Master’s Degree,Married,,Senior,Medium,86,No,No,No,Fair,High,Stayed,132
2382,72683,27.0,Female,13,Finance,7717,,Very High,High,0,No,53.0,Associate Degree,Single,0.0,Entry,Medium,77,Yes,No,No,Fair,,Left,155
2383,69952,45.0,Male,19,Technology,6572,Good,Medium,Average,0,No,99.0,Bachelor’s Degree,,1.0,Entry,Medium,54,Yes,No,No,Poor,Low,Stayed,228
2384,37594,27.0,Male,2,Healthcare,7827,Excellent,Low,Average,0,Yes,51.0,Associate Degree,,5.0,Senior,Medium,43,No,No,No,Good,Low,Stayed,25
2385,9023,21.0,Female,4,Technology,11917,Excellent,Very High,Average,1,Yes,89.0,PhD,Single,,Mid,Medium,16,No,No,No,Good,Medium,Stayed,47
2386,10894,42.0,Male,26,,6229,Good,Very High,Average,0,No,18.0,Bachelor’s Degree,Married,0.0,Mid,Small,35,No,No,No,Poor,Medium,Left,311
2387,14994,54.0,Female,5,Healthcare,7865,Excellent,Medium,Average,1,No,70.0,Bachelor’s Degree,Single,1.0,Entry,Small,75,No,No,No,Fair,Medium,Left,60
2388,11089,46.0,Male,17,Technology,7604,Poor,High,Average,0,Yes,41.0,Master’s Degree,Single,0.0,Mid,Large,25,No,No,No,Good,Low,Left,204
2389,43581,55.0,Female,44,Technology,8920,Excellent,High,Average,2,Yes,38.0,Master’s Degree,Single,4.0,Mid,Medium,80,Yes,No,Yes,Good,High,Stayed,528
2390,15997,48.0,Male,8,Media,5571,Excellent,Medium,High,0,Yes,70.0,Bachelor’s Degree,Single,0.0,Mid,Medium,41,No,No,No,Good,Low,Left,97
2391,30234,55.0,Female,40,Media,5175,Fair,Very High,Average,3,Yes,97.0,PhD,Divorced,,Entry,Small,72,Yes,No,No,Fair,Medium,Stayed,481
2392,16914,27.0,Female,3,Education,5023,Good,High,Average,1,No,67.0,Associate Degree,Single,0.0,Entry,Medium,42,No,Yes,No,Fair,,Left,35
2393,26547,43.0,Female,34,Education,4072,Good,Very High,High,1,No,96.0,High School,Married,1.0,Mid,Medium,67,No,No,No,Good,Medium,Stayed,407
2394,21547,37.0,Female,25,Finance,8645,Fair,Very High,Average,2,Yes,24.0,High School,Single,,Entry,Medium,97,,No,No,Good,Low,Left,301
2395,50779,29.0,Male,12,Healthcare,7015,Excellent,Low,Average,2,No,94.0,High School,Married,1.0,Entry,Medium,33,No,No,No,Excellent,Medium,Left,144
2396,55396,29.0,Male,2,Healthcare,6846,Good,High,Average,0,Yes,62.0,Associate Degree,Married,,Mid,Small,35,No,No,No,Good,Medium,Stayed,25
2397,47360,51.0,Female,27,Finance,9836,Fair,Low,Average,2,Yes,84.0,Master’s Degree,Divorced,0.0,Entry,Medium,79,No,No,No,Good,Medium,Left,323
2398,59405,59.0,,45,Media,5791,Fair,High,Below Average,0,Yes,29.0,Associate Degree,Married,0.0,Senior,Large,75,No,No,No,Poor,Medium,Stayed,540
2399,60358,21.0,Female,7,Finance,6754,Fair,Medium,Average,1,No,41.0,Master’s Degree,,1.0,Mid,Small,27,,No,No,Poor,,Stayed,85
2400,2010,37.0,Female,15,Education,5421,Fair,Low,High,1,Yes,85.0,Associate Degree,,1.0,Entry,Medium,18,No,No,Yes,Good,Low,Left,180
2401,59144,36.0,Female,12,Technology,6929,Good,Medium,High,1,No,79.0,Master’s Degree,Single,0.0,Senior,Small,40,No,No,Yes,Good,Low,Stayed,144
2402,60885,22.0,Female,5,Healthcare,7062,Excellent,High,Average,0,No,88.0,High School,Married,,Senior,Small,83,No,No,No,Excellent,Low,Stayed,61
2403,27802,24.0,Male,14,Healthcare,8404,Poor,Very High,Average,0,Yes,69.0,Bachelor’s Degree,Single,1.0,Mid,Medium,65,No,No,No,Good,High,Left,169
2404,41958,51.0,Male,18,Healthcare,6795,Fair,Low,High,0,Yes,8.0,Associate Degree,Single,0.0,Entry,Medium,25,No,No,No,Good,,Left,215
2405,64327,33.0,Male,6,Technology,9213,Good,High,Below Average,0,No,76.0,Associate Degree,Divorced,,Entry,Medium,83,No,No,Yes,Poor,Medium,Left,71
2406,58254,53.0,,27,Technology,9667,Fair,High,Below Average,2,Yes,83.0,High School,Married,1.0,Mid,Medium,97,Yes,No,No,Good,Very High,Stayed,323
2407,55248,36.0,Male,24,Education,3484,Fair,Very High,Average,2,No,45.0,Associate Degree,Single,2.0,Senior,Large,29,,No,Yes,Poor,Low,Left,289
2408,26787,29.0,Male,9,Healthcare,8338,Good,Very High,High,2,No,54.0,Associate Degree,Married,2.0,Entry,Medium,62,,No,No,Good,Medium,Left,108
2409,8749,20.0,Female,4,Finance,6615,Good,High,,0,No,54.0,Associate Degree,Married,1.0,Entry,Medium,39,No,No,No,Fair,Low,Stayed,47
2410,43892,48.0,Male,16,Technology,7518,Excellent,Very High,High,0,No,68.0,Associate Degree,,4.0,Mid,Small,76,,No,No,Poor,Low,Stayed,191
2411,56267,53.0,Male,1,Education,5725,Fair,Very High,Low,1,No,71.0,Bachelor’s Degree,,3.0,Mid,Small,9,No,No,No,Excellent,Low,Left,13
2412,19243,18.0,Male,8,Education,4232,Good,Very High,Average,0,Yes,58.0,Master’s Degree,Married,3.0,Mid,Small,20,Yes,Yes,No,Poor,Medium,Stayed,95
2413,37338,41.0,Female,17,Healthcare,9392,Excellent,High,Average,3,No,28.0,Associate Degree,Married,1.0,Entry,Large,69,No,No,No,Fair,Low,Stayed,204
2414,24923,41.0,Male,5,Healthcare,8356,Fair,Very High,Average,1,No,2.0,Bachelor’s Degree,,0.0,Mid,Small,25,No,No,No,Poor,,Left,61
2415,54173,32.0,Female,4,Technology,7237,Poor,Low,Average,1,No,26.0,PhD,Divorced,4.0,Mid,Medium,46,No,No,No,Good,High,Stayed,48
2416,44430,20.0,Male,2,Finance,5383,Excellent,Medium,Low,0,No,31.0,Master’s Degree,Married,1.0,Entry,Medium,40,No,No,Yes,Excellent,Medium,Left,25
2417,50667,42.0,Male,15,Education,4778,Good,Low,Average,0,No,15.0,Associate Degree,,4.0,Entry,Medium,86,No,No,No,Good,,Stayed,180
2418,10154,,Male,5,Technology,10731,Good,High,Average,0,No,5.0,Bachelor’s Degree,Married,2.0,Senior,Medium,34,Yes,No,No,Good,Medium,Stayed,61
2419,22938,46.0,Male,2,Finance,9690,Good,Low,Low,1,No,27.0,Master’s Degree,Married,3.0,Entry,Medium,40,No,No,Yes,Fair,Medium,Left,25
2420,67330,19.0,Male,3,Finance,8619,Fair,Very High,Low,2,No,29.0,Bachelor’s Degree,Married,0.0,Mid,Small,75,No,No,Yes,Poor,,Stayed,37
2421,7417,52.0,Male,33,Healthcare,7208,Good,High,Below Average,1,Yes,21.0,Associate Degree,Married,1.0,Mid,Medium,43,Yes,No,No,Good,High,Stayed,396
2422,74434,39.0,Male,18,Finance,10184,Good,High,Average,4,No,83.0,High School,Single,5.0,Senior,Large,55,Yes,No,Yes,Fair,Low,Stayed,217
2423,59291,47.0,Male,7,Finance,9710,Good,Very High,Low,0,No,68.0,High School,Married,1.0,Entry,Large,44,No,No,No,Fair,Low,Left,84
2424,17013,36.0,Male,24,Education,5065,Fair,High,Average,0,Yes,24.0,High School,Married,0.0,Mid,Medium,28,No,No,Yes,Excellent,Medium,Stayed,287
2425,21219,59.0,Male,14,Finance,4244,Excellent,Low,Average,1,No,33.0,PhD,Married,1.0,Entry,Medium,90,Yes,No,No,Good,,Stayed,169
2426,74274,24.0,Female,7,Media,5634,Good,Low,Average,0,No,74.0,PhD,Single,0.0,Entry,Medium,46,,No,No,Good,Low,Left,85
2427,46721,53.0,Male,4,Technology,10598,Good,High,Average,2,Yes,2.0,High School,Single,3.0,Entry,Large,65,No,No,No,Good,Medium,Left,48
2428,66714,38.0,Male,16,Media,5413,Good,Very High,Low,1,No,,Bachelor’s Degree,Married,0.0,Entry,Medium,58,No,No,Yes,Fair,Medium,Left,193
2429,36501,35.0,Male,4,Finance,7944,Excellent,High,Below Average,1,Yes,36.0,Bachelor’s Degree,Married,0.0,Mid,Medium,41,,No,No,Excellent,Low,Left,47
2430,6371,41.0,Male,23,Technology,9350,Good,High,Below Average,1,No,6.0,Associate Degree,Married,4.0,Senior,Large,76,No,No,No,Fair,Low,Stayed,276
2431,30790,45.0,Female,15,,8718,Excellent,Very High,Below Average,0,No,29.0,Bachelor’s Degree,Married,2.0,Entry,Medium,74,Yes,Yes,Yes,Good,Medium,Stayed,179
2432,51709,52.0,Female,33,Finance,9273,Excellent,High,Average,0,No,38.0,Bachelor’s Degree,Married,1.0,Entry,Small,44,No,No,No,Poor,High,Left,395
2433,10263,51.0,Male,38,Technology,7529,Good,Very High,Average,0,Yes,84.0,Master’s Degree,Married,0.0,Mid,Medium,79,Yes,Yes,No,Excellent,Low,Stayed,457
2434,40477,18.0,Female,2,Healthcare,6335,Excellent,High,Average,0,No,6.0,High School,Married,4.0,Senior,Medium,25,,No,No,Good,Low,Stayed,25
2435,20764,19.0,Female,6,,14021,Fair,Very High,High,0,No,89.0,PhD,Single,,Mid,Medium,65,Yes,Yes,No,Good,Low,Stayed,71
2436,53061,27.0,Female,4,Media,5960,Good,Low,Average,1,No,29.0,Bachelor’s Degree,Married,1.0,Mid,Medium,63,No,No,No,Fair,Low,Left,49
2437,40305,36.0,Male,19,Technology,8441,,Very High,,1,Yes,53.0,Bachelor’s Degree,,4.0,Senior,Small,65,No,No,No,Good,Low,Stayed,228
2438,59316,21.0,Female,9,Education,4797,Good,Medium,Average,0,Yes,27.0,Master’s Degree,Single,1.0,Entry,Small,45,No,No,No,Fair,Low,Left,109
2439,9264,51.0,Female,10,Technology,7857,Good,High,Average,0,No,23.0,High School,Married,0.0,Entry,Large,86,Yes,No,No,Good,Low,Stayed,119
2440,41268,53.0,Female,7,Education,5575,Poor,High,Below Average,1,No,39.0,Bachelor’s Degree,Single,,Entry,Medium,34,No,No,No,Fair,Low,Left,85
2441,16613,54.0,Female,36,Technology,8006,Poor,High,Average,0,No,72.0,Master’s Degree,Married,0.0,Mid,Medium,97,No,No,Yes,Good,Medium,Left,432
2442,30577,59.0,Female,24,Finance,7258,Fair,High,Average,1,Yes,49.0,Master’s Degree,Divorced,1.0,Mid,Medium,58,No,No,No,Good,Low,Stayed,287
2443,20804,46.0,Female,31,Technology,8623,Fair,High,Average,0,Yes,90.0,Master’s Degree,Divorced,0.0,Entry,Small,67,No,No,No,Good,Low,Left,372
2444,59795,39.0,Male,16,,7981,Good,Low,Below Average,0,Yes,84.0,,Single,2.0,Entry,Large,43,,No,No,Good,High,Left,191
2445,54840,36.0,Female,13,Education,4776,Excellent,Very High,Average,1,No,12.0,Associate Degree,Married,2.0,Entry,Large,92,No,No,No,Excellent,,Left,157
2446,11456,19.0,Female,9,Technology,7346,Excellent,Low,Below Average,0,Yes,84.0,Bachelor’s Degree,Married,0.0,Senior,Medium,50,Yes,No,No,Fair,High,Stayed,107
2447,18035,18.0,Female,3,Technology,7822,Fair,Medium,High,0,Yes,15.0,Associate Degree,Married,1.0,Entry,Medium,69,No,No,No,Poor,Low,Left,37
2448,3508,30.0,Female,22,Technology,7473,Good,High,Average,0,No,4.0,Bachelor’s Degree,Single,3.0,Entry,Large,28,Yes,No,No,Excellent,Very High,Left,264
2449,18140,50.0,Male,11,Healthcare,8546,Poor,High,Below Average,0,Yes,8.0,Master’s Degree,Divorced,3.0,Entry,Medium,47,No,No,No,Poor,Low,Left,132
2450,35809,20.0,Female,12,Finance,7481,Fair,Very High,Average,0,Yes,24.0,High School,Single,1.0,Entry,Medium,59,No,No,No,Good,Low,Left,143
2451,11857,35.0,Female,4,Media,6050,Fair,High,Average,1,No,,Bachelor’s Degree,Married,0.0,Mid,Medium,80,Yes,No,No,Good,High,Stayed,49
2452,38456,37.0,Male,24,Healthcare,8003,Fair,Low,Average,2,No,54.0,High School,Married,0.0,Mid,Small,71,Yes,No,No,Good,High,Stayed,287
2453,40293,19.0,Male,10,Healthcare,8437,,High,Average,2,Yes,1.0,Master’s Degree,Single,0.0,Entry,Large,69,No,No,No,Good,Medium,Left,121
2454,20625,44.0,Female,7,Education,4069,Good,Very High,Average,1,No,39.0,Master’s Degree,Married,3.0,Entry,Medium,76,No,No,No,Good,Medium,Stayed,83
2455,29822,58.0,Female,17,Technology,9090,Excellent,Medium,Average,0,No,5.0,Bachelor’s Degree,Married,2.0,Mid,Small,79,Yes,No,No,Good,High,Stayed,205
2456,1575,28.0,Female,11,Finance,7193,Poor,High,High,2,No,27.0,Bachelor’s Degree,Divorced,0.0,Mid,Small,23,No,No,No,Poor,Low,Left,133
2457,38428,49.0,Male,32,Healthcare,10093,Excellent,High,High,0,No,37.0,Bachelor’s Degree,Single,2.0,Mid,Small,102,No,No,Yes,Good,High,Stayed,384
2458,13718,57.0,Male,4,Healthcare,8172,Fair,Medium,High,0,No,49.0,Bachelor’s Degree,Married,3.0,Senior,Medium,52,No,No,No,Poor,High,Stayed,47
2459,19373,39.0,Female,24,Media,6207,Good,High,Below Average,0,Yes,77.0,Bachelor’s Degree,Married,,Mid,Medium,82,No,No,No,Fair,,Stayed,287
2460,47163,45.0,Male,7,Technology,8192,Fair,Very High,High,1,No,37.0,Bachelor’s Degree,Married,1.0,Senior,Small,9,No,No,No,Fair,High,Stayed,84
2461,40730,35.0,Female,8,,4748,Excellent,High,Average,3,Yes,78.0,Associate Degree,Single,1.0,Senior,Large,31,Yes,No,No,Good,Low,Stayed,97
2462,63407,58.0,Female,7,Media,5803,Excellent,High,Low,1,Yes,42.0,Master’s Degree,,,Entry,Medium,83,No,No,No,Good,Low,Left,85
2463,35165,42.0,Female,6,Finance,8944,Fair,High,Average,0,No,25.0,Master’s Degree,,1.0,Mid,Medium,85,Yes,No,No,Excellent,Low,Stayed,71
2464,72188,42.0,Male,9,Education,3609,Excellent,High,High,0,Yes,4.0,High School,Single,0.0,Entry,Medium,85,No,No,No,Good,Very High,Left,107
2465,4067,21.0,Male,13,Media,5777,Poor,Very High,Average,1,No,48.0,Bachelor’s Degree,,0.0,Senior,Large,36,No,No,Yes,Good,Medium,Stayed,156
2466,25078,36.0,Male,5,Technology,8425,Fair,High,Average,1,Yes,20.0,High School,Married,0.0,Entry,Medium,25,No,No,No,Good,High,Stayed,59
2467,15057,28.0,Male,14,Media,5778,Fair,High,,0,No,15.0,Bachelor’s Degree,Single,2.0,Mid,Medium,93,No,No,No,Poor,High,Left,167
2468,22573,50.0,Female,1,Technology,6218,Fair,Very High,Average,0,No,15.0,Bachelor’s Degree,Divorced,,Senior,Large,32,,No,No,Good,Low,Left,13
2469,37943,45.0,Female,29,Technology,8374,Fair,High,Average,3,Yes,17.0,Associate Degree,Single,2.0,Mid,Medium,93,Yes,No,No,Poor,,Stayed,348
2470,64895,24.0,Male,12,Technology,4361,Fair,Very High,Average,0,Yes,4.0,Master’s Degree,,0.0,Mid,Large,26,No,No,No,Fair,High,Left,144
2471,14645,41.0,Male,18,Education,3572,Fair,High,Average,0,No,14.0,Associate Degree,Married,3.0,Entry,Small,83,Yes,No,No,Fair,Low,Left,216
2472,31869,35.0,Female,25,Media,6499,Excellent,Medium,High,0,No,46.0,Bachelor’s Degree,Married,0.0,Mid,Large,63,,No,No,Good,Medium,Left,300
2473,46788,23.0,Male,11,Education,4877,Good,Very High,Average,2,Yes,39.0,High School,Divorced,2.0,Mid,Medium,55,No,No,Yes,Good,Medium,Stayed,132
2474,28878,31.0,Female,10,,8670,Excellent,High,Average,0,No,95.0,High School,Single,2.0,Entry,Large,56,No,No,No,Fair,Medium,Left,120
2475,65081,35.0,Female,27,Finance,8256,Poor,Very High,Low,0,No,53.0,Bachelor’s Degree,Single,1.0,Entry,Medium,85,No,No,No,Poor,Medium,Left,323
2476,48879,39.0,Female,30,Technology,7549,Poor,Medium,Average,2,No,53.0,Bachelor’s Degree,Divorced,,Senior,Medium,56,No,Yes,No,Excellent,High,Stayed,361
2477,31928,22.0,Female,7,Technology,9411,Good,High,Average,2,No,42.0,Bachelor’s Degree,Married,4.0,Mid,Medium,21,No,No,Yes,Good,Low,Stayed,83
2478,789,25.0,Male,2,Healthcare,6754,Good,High,Average,0,No,20.0,Associate Degree,Divorced,4.0,Senior,Medium,81,,No,No,Good,Medium,Stayed,25
2479,19265,54.0,Female,3,,11728,Poor,Medium,Average,0,No,6.0,Bachelor’s Degree,Single,1.0,Entry,Medium,22,,No,No,Fair,High,Left,35
2480,32673,33.0,Female,14,Healthcare,7394,Good,High,Below Average,0,No,96.0,Bachelor’s Degree,Single,4.0,Entry,Medium,83,,No,No,Excellent,Low,Left,167
2481,59902,36.0,Female,16,Healthcare,8304,Fair,High,High,0,Yes,53.0,High School,Married,3.0,Entry,Medium,60,No,No,No,Poor,,Left,192
2482,46635,59.0,,3,Healthcare,7790,Poor,Low,Average,0,Yes,50.0,PhD,Single,1.0,Entry,Medium,82,No,Yes,No,Poor,Low,Left,35
2483,5983,25.0,Male,1,Education,4321,Good,High,Average,0,No,19.0,Master’s Degree,Single,4.0,Entry,Medium,6,Yes,No,No,Good,Low,Stayed,12
2484,213,46.0,Male,22,Education,4462,Excellent,Very High,Below Average,0,No,66.0,High School,Married,5.0,Entry,Medium,29,No,No,No,Poor,Low,Left,264
2485,2300,27.0,Female,9,,11209,Fair,High,Average,1,Yes,9.0,Associate Degree,Married,0.0,Mid,Medium,25,No,No,Yes,Poor,Low,Left,107
2486,30674,51.0,Female,40,Technology,5942,,Medium,High,1,Yes,51.0,High School,Married,4.0,Entry,Large,94,Yes,No,No,Good,Very High,Stayed,481
2487,12594,34.0,Male,15,Media,5584,Good,Very High,Average,1,No,51.0,Associate Degree,Married,0.0,Entry,Medium,55,Yes,No,No,Poor,High,Stayed,180
2488,45756,39.0,Female,25,Finance,6503,Good,High,High,2,No,37.0,Bachelor’s Degree,Married,0.0,Entry,Small,60,No,No,Yes,Poor,Low,Stayed,301
2489,35464,30.0,Male,1,Education,5019,Good,High,High,0,No,55.0,PhD,Married,3.0,Entry,Small,53,Yes,Yes,No,Fair,Low,Stayed,12
2490,73061,38.0,Male,23,Education,4428,Excellent,High,Average,0,Yes,23.0,Master’s Degree,Single,0.0,Entry,Medium,68,No,No,No,Good,Low,Left,277
2491,40105,44.0,Male,2,Technology,9371,Excellent,Low,High,0,No,54.0,Bachelor’s Degree,Married,3.0,Entry,Medium,79,No,No,No,Good,Low,Left,25
2492,44925,38.0,Male,29,Healthcare,8235,Fair,High,Average,1,No,16.0,Master’s Degree,Married,0.0,Entry,Medium,77,No,No,No,Fair,Low,Left,348
2493,31695,52.0,Female,20,Education,4579,Good,Very High,Average,0,No,2.0,Master’s Degree,Married,0.0,Senior,Medium,27,No,No,Yes,Poor,Medium,Stayed,239
2494,3293,52.0,Male,12,Technology,7954,Good,High,Average,1,Yes,36.0,Associate Degree,Single,0.0,Entry,Small,77,Yes,No,Yes,Good,Low,Left,144
2495,15816,55.0,,9,Technology,5979,Poor,Very High,Low,0,Yes,,Bachelor’s Degree,Divorced,1.0,Mid,Medium,80,Yes,No,No,Good,Medium,Left,108
2496,29046,49.0,Female,23,Healthcare,10067,Poor,Very High,Average,0,Yes,10.0,Associate Degree,Single,0.0,Entry,Small,55,No,No,No,Poor,Medium,Left,277
2497,22922,35.0,Male,24,Media,6107,Good,High,Average,2,No,14.0,Associate Degree,Single,0.0,Mid,Large,28,No,Yes,No,Excellent,High,Left,289
2498,40692,36.0,Female,20,Education,4313,Poor,High,Average,0,No,45.0,Associate Degree,Married,3.0,Senior,Medium,98,No,No,No,Poor,Low,Stayed,239
2499,17824,32.0,Female,3,Healthcare,8140,Fair,High,Average,3,No,19.0,Bachelor’s Degree,Married,0.0,Mid,Large,75,No,No,No,Poor,Low,Stayed,36
2500,36331,58.0,Female,17,Education,4128,Poor,Very High,High,2,No,36.0,High School,Married,2.0,Entry,Medium,92,,No,No,Good,Low,Stayed,203
2501,1036,45.0,Female,12,,9693,Good,High,Below Average,0,No,49.0,Master’s Degree,Married,0.0,Mid,Medium,86,,No,No,Good,Medium,Left,145
2502,3081,37.0,Male,5,Media,5567,Fair,High,Average,0,No,50.0,Master’s Degree,Married,1.0,Entry,Small,38,,No,No,Good,Medium,Left,61
2503,16225,50.0,Male,33,Education,4836,Excellent,Medium,Average,0,No,7.0,Bachelor’s Degree,Single,3.0,Senior,Medium,103,No,No,No,Poor,High,Stayed,397
2504,55456,49.0,Male,9,Education,3704,Good,High,Average,2,No,64.0,High School,Divorced,1.0,Mid,Medium,71,,No,Yes,Good,High,Stayed,109
2505,27659,32.0,Male,19,Technology,8753,Good,High,Below Average,2,Yes,48.0,Associate Degree,Single,0.0,Entry,Medium,20,No,No,No,Good,Medium,Left,229
2506,51065,26.0,Female,18,Healthcare,9149,Fair,Low,Average,2,Yes,84.0,Associate Degree,Married,1.0,Entry,Large,79,No,No,No,Good,Medium,Left,217
2507,24981,48.0,Male,13,Finance,8077,Excellent,Medium,Average,2,Yes,33.0,Bachelor’s Degree,Married,0.0,Entry,Small,38,No,No,No,Good,Low,Stayed,156
2508,66508,32.0,Female,19,Media,5719,Fair,High,High,2,No,44.0,Bachelor’s Degree,Single,0.0,Mid,Medium,24,No,No,No,Good,Medium,Left,229
2509,49907,36.0,Female,17,Healthcare,8029,Good,High,Average,1,No,33.0,Master’s Degree,Single,3.0,Mid,Large,25,No,No,No,Good,Medium,Left,205
2510,70443,38.0,Male,9,Media,6152,,High,Average,0,No,74.0,PhD,Married,4.0,Mid,Medium,11,No,No,No,Fair,High,Stayed,109
2511,52748,25.0,Male,1,,4485,Excellent,Medium,Below Average,1,No,10.0,Bachelor’s Degree,Divorced,1.0,Mid,Large,11,Yes,No,No,Excellent,Low,Stayed,12
2512,60437,33.0,Male,23,Healthcare,6580,Good,High,Average,0,Yes,11.0,Associate Degree,Divorced,3.0,Senior,Large,59,No,No,No,Poor,Low,Stayed,277
2513,48144,36.0,Male,20,Technology,11145,Excellent,Medium,Average,2,No,50.0,Associate Degree,Single,4.0,Senior,Large,75,No,No,Yes,Good,Medium,Stayed,239
2514,63790,43.0,Female,19,Education,3606,Excellent,High,High,0,No,37.0,Bachelor’s Degree,Married,1.0,Entry,Large,60,Yes,No,No,Good,Low,Stayed,227
2515,69148,37.0,Female,15,Technology,9139,Poor,High,High,0,Yes,42.0,Master’s Degree,Single,0.0,Entry,Medium,77,No,No,Yes,Fair,High,Left,180
2516,40416,58.0,Female,23,Media,6417,Fair,Very High,Average,4,No,10.0,Bachelor’s Degree,Married,0.0,Entry,Medium,64,No,No,No,Good,,Left,277
2517,12441,48.0,Female,24,Media,5899,Good,High,Average,2,No,28.0,Associate Degree,Single,1.0,Senior,Small,62,No,No,No,Fair,High,Left,288
2518,36615,19.0,Male,2,Media,5752,Good,Medium,Average,1,No,13.0,Bachelor’s Degree,Married,2.0,Mid,Small,67,No,No,No,Fair,Low,Stayed,24
2519,59884,50.0,Male,17,Education,3444,Fair,Very High,Average,0,No,4.0,Associate Degree,Married,0.0,Mid,Medium,66,No,No,No,Fair,High,Stayed,203
2520,59832,34.0,Male,3,Technology,11078,Fair,Low,Below Average,2,Yes,11.0,Bachelor’s Degree,Married,1.0,Entry,Small,71,No,No,Yes,Good,Low,Left,35
