,Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amount (USD)
593,594.0,67.0,Male,Coat,Outerwear,Alaska,S,Green,Winter,4.4,Yes,Store Pickup,Yes,Yes,9.0,PayPal,Every 3 Months,35.0
594,595.0,35.0,Male,Hoodie,Clothing,Oklahoma,S,Brown,Winter,2.5,Yes,Next Day Air,Yes,Yes,6.0,Debit Card,Monthly,83.0
595,596.0,,Male,Shoes,Footwear,Delaware,M,Silver,Summer,3.6,Yes,Next Day Air,Yes,Yes,47.0,PayPal,Quarterly,77.0
596,597.0,23.0,Male,Shoes,Footwear,Montana,XL,White,Summer,4.5,Yes,Store Pickup,Yes,Yes,36.0,Venmo,Annually,37.0
597,598.0,70.0,Male,Jewelry,Accessories,Alaska,L,Gold,Summer,3.4,Yes,Standard,Yes,Yes,19.0,Bank Transfer,Fortnightly,69.0
598,599.0,21.0,Male,Dress,Clothing,California,L,Green,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,30.0,Cash,Every 3 Months,66.0
599,600.0,51.0,Male,Boots,Footwear,Massachusetts,L,Teal,Spring,4.2,Yes,Standard,,Yes,27.0,Debit Card,Every 3 Months,26.0
600,601.0,22.0,Male,Hat,Accessories,South Carolina,M,Charcoal,Spring,5.0,Yes,2-Day Shipping,Yes,Yes,25.0,Venmo,Monthly,63.0
601,602.0,32.0,Male,Backpack,Accessories,West Virginia,M,Maroon,Summer,4.7,Yes,Store Pickup,Yes,Yes,5.0,Cash,Fortnightly,38.0
602,603.0,37.0,Male,Shoes,Footwear,Oregon,L,Lavender,Summer,4.2,Yes,Next Day Air,Yes,Yes,10.0,Cash,Every 3 Months,58.0
603,604.0,31.0,Male,Handbag,Accessories,Massachusetts,L,Green,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,26.0,PayPal,Every 3 Months,46.0
604,605.0,44.0,Male,Sunglasses,Accessories,West Virginia,S,Pink,Fall,4.4,Yes,Store Pickup,Yes,Yes,11.0,Credit Card,Every 3 Months,92.0
605,606.0,40.0,Male,Hat,Accessories,California,XL,Charcoal,Winter,4.2,Yes,Standard,Yes,Yes,17.0,Bank Transfer,Weekly,32.0
606,607.0,27.0,Male,Scarf,Accessories,Colorado,M,Blue,Spring,4.5,Yes,Standard,Yes,,44.0,PayPal,Monthly,90.0
607,608.0,47.0,Male,Hoodie,Clothing,Indiana,L,Purple,Fall,2.8,Yes,Next Day Air,Yes,Yes,44.0,Cash,Monthly,23.0
608,609.0,41.0,Male,Backpack,Accessories,Delaware,S,Gold,Fall,3.3,Yes,Next Day Air,Yes,Yes,21.0,Venmo,Every 3 Months,25.0
609,610.0,51.0,Male,Sweater,Clothing,Ohio,L,Purple,Fall,4.6,Yes,Next Day Air,Yes,Yes,49.0,Credit Card,Fortnightly,54.0
610,611.0,53.0,Male,Shorts,Clothing,Oklahoma,M,Charcoal,Summer,2.5,Yes,Free Shipping,Yes,Yes,27.0,Bank Transfer,Every 3 Months,72.0
611,612.0,43.0,Male,Scarf,Accessories,California,M,Black,Winter,4.7,Yes,Store Pickup,Yes,Yes,19.0,Cash,Monthly,33.0
612,613.0,67.0,Male,Hat,Accessories,New Hampshire,L,Lavender,Fall,4.6,Yes,Express,Yes,Yes,33.0,Credit Card,Quarterly,43.0
613,614.0,61.0,Male,Coat,Outerwear,,L,Lavender,Fall,2.6,Yes,Standard,Yes,Yes,46.0,Cash,Bi-Weekly,51.0
614,615.0,68.0,Male,Jewelry,Accessories,Idaho,M,Lavender,,4.0,Yes,Standard,Yes,Yes,21.0,Credit Card,Bi-Weekly,85.0
615,616.0,67.0,Male,Sandals,Footwear,Maryland,L,Olive,Summer,2.6,Yes,Next Day Air,Yes,Yes,23.0,Venmo,Annually,100.0
616,617.0,29.0,Male,Gloves,Accessories,Pennsylvania,L,Teal,Spring,4.6,Yes,Free Shipping,Yes,Yes,38.0,Credit Card,Every 3 Months,72.0
617,618.0,50.0,Male,Backpack,Accessories,Colorado,M,Maroon,Fall,2.6,Yes,Standard,Yes,Yes,2.0,Bank Transfer,Quarterly,57.0
618,619.0,61.0,Male,Jacket,Outerwear,Indiana,L,Cyan,Spring,4.0,Yes,Express,Yes,Yes,21.0,Debit Card,Bi-Weekly,94.0
619,620.0,19.0,Male,Backpack,Accessories,Nebraska,M,Charcoal,Summer,4.6,Yes,Store Pickup,Yes,Yes,1.0,Debit Card,Every 3 Months,34.0
620,621.0,33.0,Male,Backpack,Accessories,Rhode Island,M,Black,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,10.0,Venmo,Every 3 Months,89.0
621,622.0,51.0,Male,Sunglasses,Accessories,Kansas,S,Red,Fall,4.4,Yes,Store Pickup,Yes,Yes,45.0,Credit Card,Weekly,27.0
622,623.0,69.0,Male,Socks,Clothing,Georgia,S,Peach,Spring,4.0,Yes,Next Day Air,Yes,Yes,44.0,Bank Transfer,Fortnightly,63.0
623,624.0,19.0,Male,Shoes,Footwear,Nevada,M,White,Fall,4.7,Yes,Standard,Yes,Yes,48.0,PayPal,Bi-Weekly,70.0
624,625.0,55.0,Male,Pants,Clothing,South Carolina,XL,Pink,Fall,3.4,Yes,Express,Yes,Yes,21.0,PayPal,Annually,87.0
625,626.0,49.0,Male,Jewelry,Accessories,Delaware,M,Red,Fall,4.0,Yes,Next Day Air,Yes,Yes,1.0,Venmo,Weekly,79.0
626,627.0,31.0,Male,Sunglasses,Accessories,New Hampshire,M,Indigo,Spring,3.9,Yes,Standard,Yes,Yes,10.0,Venmo,Annually,79.0
627,628.0,42.0,Male,Sandals,Footwear,Oregon,L,Black,Winter,4.1,Yes,Express,Yes,Yes,24.0,PayPal,,44.0
628,629.0,69.0,Male,Sweater,Clothing,Massachusetts,M,White,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,29.0,Credit Card,Monthly,85.0
629,630.0,26.0,Male,Shoes,Footwear,Vermont,L,Beige,Spring,4.7,Yes,Standard,Yes,Yes,11.0,Debit Card,Annually,90.0
630,631.0,41.0,Male,Jewelry,Accessories,Mississippi,S,Silver,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,33.0,Debit Card,Annually,94.0
631,632.0,55.0,Male,Boots,Footwear,Washington,S,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,27.0,Cash,Fortnightly,68.0
632,633.0,35.0,Male,Backpack,Accessories,Wyoming,M,Red,Winter,3.9,Yes,Next Day Air,Yes,Yes,19.0,Venmo,Fortnightly,51.0
633,634.0,66.0,Male,Sandals,Footwear,Minnesota,M,Orange,Spring,2.9,Yes,Express,Yes,Yes,50.0,Debit Card,Quarterly,33.0
634,635.0,36.0,Male,Sneakers,Footwear,Ohio,M,Teal,Summer,3.9,Yes,Standard,Yes,Yes,46.0,PayPal,Weekly,60.0
635,636.0,27.0,Male,Hoodie,Clothing,South Carolina,M,Brown,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,28.0,Cash,Quarterly,59.0
636,637.0,41.0,Male,Handbag,Accessories,Wisconsin,M,Indigo,Summer,2.8,Yes,Store Pickup,Yes,Yes,14.0,Bank Transfer,Every 3 Months,30.0
637,638.0,21.0,Male,Sweater,Clothing,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,46.0,Cash,Fortnightly,20.0
638,639.0,53.0,Male,Sandals,Footwear,Maryland,S,Blue,Summer,2.7,Yes,Express,Yes,Yes,41.0,PayPal,Monthly,20.0
639,640.0,54.0,Male,Dress,Clothing,Mississippi,L,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,50.0,Credit Card,,24.0
640,641.0,53.0,Male,Skirt,Clothing,Minnesota,M,Gray,Summer,4.4,Yes,Store Pickup,Yes,Yes,28.0,Debit Card,Fortnightly,88.0
641,642.0,47.0,Male,Blouse,Clothing,Alaska,M,Red,Winter,3.9,Yes,2-Day Shipping,Yes,Yes,23.0,Credit Card,Every 3 Months,78.0
642,643.0,64.0,Male,Skirt,Clothing,Arkansas,L,Red,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,14.0,Debit Card,Bi-Weekly,25.0
643,644.0,18.0,,Sweater,Clothing,Oregon,XL,Green,Winter,3.2,Yes,Next Day Air,Yes,Yes,10.0,Bank Transfer,Every 3 Months,57.0
644,645.0,68.0,Male,Backpack,Accessories,Louisiana,S,Blue,Summer,4.3,Yes,Next Day Air,Yes,Yes,37.0,Cash,Weekly,93.0
645,646.0,62.0,Male,Hoodie,Clothing,Oklahoma,S,Purple,Summer,4.2,Yes,Express,Yes,Yes,15.0,Venmo,Bi-Weekly,42.0
646,647.0,51.0,Male,Boots,Footwear,Indiana,XL,Pink,Spring,4.9,Yes,Standard,Yes,Yes,19.0,Venmo,Bi-Weekly,54.0
647,648.0,54.0,Male,Blouse,Clothing,Mississippi,XL,Charcoal,Summer,3.7,Yes,Express,Yes,Yes,23.0,Credit Card,Fortnightly,70.0
648,649.0,22.0,Male,Hoodie,Clothing,Michigan,M,Brown,Winter,4.1,Yes,Store Pickup,Yes,Yes,35.0,Credit Card,Weekly,31.0
649,650.0,53.0,Male,Pants,Clothing,Delaware,L,Orange,Spring,4.2,Yes,Store Pickup,Yes,Yes,33.0,PayPal,Every 3 Months,93.0
650,651.0,34.0,Male,Gloves,Accessories,Florida,M,Magenta,Spring,3.9,Yes,Next Day Air,Yes,Yes,12.0,Bank Transfer,Annually,40.0
651,652.0,32.0,Male,Hat,Accessories,Arkansas,L,Yellow,Summer,2.9,Yes,Next Day Air,Yes,Yes,41.0,Venmo,Fortnightly,32.0
652,653.0,64.0,Male,Sunglasses,Accessories,Minnesota,M,Beige,Winter,3.1,Yes,Free Shipping,Yes,Yes,27.0,Venmo,Weekly,27.0
653,654.0,20.0,Male,Scarf,Accessories,North Dakota,M,Olive,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,45.0,Cash,Fortnightly,68.0
654,655.0,24.0,Male,Handbag,Accessories,California,L,Gray,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,23.0,Venmo,Annually,59.0
655,656.0,20.0,Male,Handbag,Accessories,Mississippi,S,Purple,Fall,3.1,Yes,Free Shipping,Yes,Yes,19.0,Venmo,Monthly,36.0
656,657.0,42.0,Male,Jeans,Clothing,Pennsylvania,M,Beige,Summer,3.9,Yes,Standard,Yes,Yes,6.0,PayPal,Quarterly,23.0
657,658.0,48.0,Male,Jacket,Outerwear,Arizona,M,White,Winter,4.3,Yes,Free Shipping,Yes,Yes,6.0,PayPal,Quarterly,80.0
658,659.0,62.0,Male,Backpack,Accessories,Louisiana,S,White,Fall,4.9,Yes,Store Pickup,Yes,Yes,20.0,Venmo,Weekly,37.0
659,660.0,62.0,Male,Shorts,Clothing,Virginia,S,Gold,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,8.0,Cash,Weekly,52.0
660,661.0,50.0,Male,Coat,Outerwear,Montana,M,Olive,Fall,5.0,Yes,2-Day Shipping,Yes,Yes,39.0,Credit Card,Quarterly,79.0
661,662.0,57.0,Male,Shirt,Clothing,Iowa,XL,Green,Fall,4.1,Yes,Store Pickup,Yes,Yes,39.0,Credit Card,Quarterly,68.0
662,663.0,24.0,Male,Gloves,Accessories,Illinois,L,Magenta,Fall,2.8,Yes,Express,Yes,Yes,39.0,Venmo,Bi-Weekly,98.0
663,664.0,59.0,Male,Dress,Clothing,Alaska,M,Charcoal,Fall,4.7,Yes,Express,Yes,Yes,23.0,Credit Card,Monthly,83.0
664,665.0,63.0,Male,Pants,Clothing,Colorado,M,Indigo,Winter,4.4,Yes,Express,Yes,Yes,41.0,PayPal,Bi-Weekly,83.0
665,666.0,41.0,Male,Pants,Clothing,New Mexico,M,Peach,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,50.0,Credit Card,Annually,55.0
666,667.0,35.0,Male,Hoodie,Clothing,Colorado,L,Turquoise,Winter,3.1,Yes,Free Shipping,Yes,Yes,30.0,Debit Card,Quarterly,26.0
667,668.0,34.0,Male,Sunglasses,Accessories,Arizona,S,Blue,Winter,2.6,Yes,Standard,Yes,Yes,32.0,Bank Transfer,Quarterly,76.0
668,669.0,49.0,Male,T-shirt,Clothing,Hawaii,S,Turquoise,Fall,2.9,Yes,Express,Yes,Yes,35.0,Bank Transfer,Monthly,85.0
669,670.0,43.0,Male,Jacket,Outerwear,,M,Gray,Spring,3.3,Yes,Free Shipping,Yes,Yes,45.0,Venmo,Bi-Weekly,89.0
670,671.0,63.0,Male,Sweater,Clothing,Louisiana,XL,Purple,Spring,4.8,Yes,Next Day Air,Yes,Yes,37.0,Cash,Bi-Weekly,41.0
671,672.0,38.0,Male,Jacket,Outerwear,Iowa,L,Black,Winter,4.7,Yes,Express,Yes,Yes,45.0,Cash,Weekly,30.0
672,673.0,59.0,Male,Socks,Clothing,Washington,M,Peach,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,29.0,Cash,Quarterly,53.0
673,674.0,35.0,Male,Shirt,Clothing,Oklahoma,M,Indigo,Spring,4.2,Yes,Free Shipping,Yes,Yes,27.0,Venmo,Bi-Weekly,66.0
674,675.0,48.0,Male,Jewelry,Accessories,Washington,XL,Beige,Winter,4.7,Yes,Store Pickup,Yes,Yes,36.0,Bank Transfer,Annually,33.0
675,676.0,64.0,Male,Sunglasses,Accessories,Arkansas,M,Yellow,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,9.0,Cash,Annually,86.0
676,677.0,28.0,Male,Pants,Clothing,Connecticut,M,Peach,Winter,2.9,Yes,2-Day Shipping,Yes,Yes,38.0,Venmo,Bi-Weekly,60.0
677,678.0,60.0,Male,Socks,Clothing,Washington,S,Turquoise,Summer,2.7,Yes,Express,Yes,Yes,,PayPal,Annually,62.0
678,679.0,27.0,Male,Blouse,Clothing,Maine,M,Teal,Fall,3.3,Yes,Store Pickup,Yes,Yes,25.0,Debit Card,Every 3 Months,74.0
679,680.0,56.0,Male,Sandals,Footwear,Michigan,M,Turquoise,Fall,3.4,Yes,Express,Yes,Yes,37.0,Venmo,Fortnightly,95.0
680,681.0,58.0,Male,Sneakers,Footwear,Tennessee,M,Magenta,Spring,4.2,Yes,Express,Yes,Yes,3.0,PayPal,Annually,25.0
681,682.0,30.0,Male,Shirt,Clothing,Louisiana,XL,Purple,Winter,3.8,Yes,2-Day Shipping,Yes,Yes,24.0,Credit Card,Every 3 Months,59.0
682,683.0,23.0,Male,Jacket,Outerwear,Missouri,M,Brown,Summer,4.0,Yes,Standard,Yes,Yes,49.0,Credit Card,Bi-Weekly,29.0
683,684.0,33.0,Male,Sandals,Footwear,Michigan,S,Violet,Winter,2.7,Yes,Free Shipping,Yes,Yes,3.0,Bank Transfer,Monthly,36.0
684,685.0,63.0,Male,Hat,Accessories,Alabama,M,Yellow,Summer,4.7,Yes,Express,Yes,Yes,42.0,Debit Card,Monthly,82.0
685,686.0,70.0,Male,Blouse,Clothing,Massachusetts,XL,Magenta,Winter,3.5,Yes,Standard,Yes,Yes,32.0,Cash,Fortnightly,71.0
686,687.0,70.0,Male,Sweater,Clothing,Indiana,L,Beige,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,33.0,Venmo,Fortnightly,35.0
687,,19.0,Male,Gloves,Accessories,West Virginia,XL,Turquoise,Winter,3.3,Yes,Free Shipping,Yes,Yes,46.0,Bank Transfer,Quarterly,38.0
688,689.0,25.0,Male,Scarf,Accessories,Michigan,S,Peach,Summer,4.7,Yes,Store Pickup,Yes,Yes,44.0,Venmo,Monthly,59.0
689,690.0,19.0,Male,Hoodie,,Pennsylvania,M,Orange,Summer,4.7,Yes,Express,Yes,Yes,35.0,Credit Card,Every 3 Months,91.0
690,691.0,25.0,Male,Shorts,Clothing,Alaska,XL,Red,Spring,4.8,Yes,Standard,Yes,Yes,45.0,Bank Transfer,Weekly,68.0
691,692.0,60.0,Male,Backpack,Accessories,Massachusetts,L,Silver,Summer,2.9,Yes,Standard,Yes,Yes,37.0,PayPal,Bi-Weekly,
692,693.0,35.0,Male,Sunglasses,Accessories,North Dakota,M,Cyan,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,40.0,Debit Card,Every 3 Months,95.0
693,694.0,46.0,Male,Shorts,Clothing,Vermont,L,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,30.0,Cash,Every 3 Months,52.0
694,695.0,41.0,Male,Dress,Clothing,Kentucky,S,Charcoal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,38.0,Venmo,Every 3 Months,21.0
695,696.0,30.0,Male,Shorts,Clothing,Nevada,XL,Peach,Summer,3.7,Yes,Next Day Air,Yes,Yes,15.0,Debit Card,Every 3 Months,67.0
696,697.0,44.0,Male,Belt,Accessories,Utah,L,Green,Fall,2.8,Yes,Standard,Yes,Yes,49.0,Cash,Monthly,42.0
697,698.0,61.0,Male,Scarf,Accessories,North Dakota,XL,Brown,Summer,4.6,Yes,Free Shipping,Yes,Yes,40.0,Debit Card,Quarterly,63.0
698,699.0,55.0,Male,Boots,Footwear,Iowa,M,Yellow,Winter,3.8,Yes,Standard,Yes,Yes,40.0,Debit Card,Weekly,41.0
699,700.0,50.0,Male,Handbag,Accessories,Connecticut,M,Charcoal,Fall,2.6,Yes,2-Day Shipping,Yes,Yes,5.0,PayPal,Weekly,46.0
700,701.0,57.0,Male,Pants,Clothing,Wisconsin,L,Olive,Winter,4.1,Yes,Standard,Yes,Yes,5.0,PayPal,Monthly,79.0
701,702.0,51.0,Male,Boots,Footwear,Idaho,L,Red,Fall,3.3,Yes,Next Day Air,Yes,Yes,5.0,Debit Card,Every 3 Months,90.0
702,703.0,18.0,Male,Shirt,Clothing,Montana,M,White,Winter,3.4,Yes,Store Pickup,Yes,Yes,1.0,Cash,Weekly,71.0
703,704.0,63.0,Male,Dress,Clothing,Connecticut,L,Pink,Summer,3.0,Yes,Standard,Yes,Yes,21.0,Venmo,Weekly,87.0
704,705.0,34.0,Male,Hoodie,Clothing,Idaho,S,Black,Spring,3.2,Yes,Express,Yes,Yes,18.0,PayPal,Annually,66.0
705,706.0,25.0,Male,Pants,Clothing,Arkansas,XL,Indigo,Summer,4.5,Yes,Free Shipping,Yes,Yes,49.0,Cash,Quarterly,90.0
706,707.0,46.0,Male,Jeans,Clothing,Iowa,L,Turquoise,Summer,4.8,Yes,Express,Yes,Yes,27.0,Debit Card,Weekly,47.0
707,,59.0,Male,Shirt,Clothing,Louisiana,L,Purple,Spring,3.7,Yes,Next Day Air,Yes,Yes,21.0,Venmo,Annually,38.0
708,709.0,37.0,Male,Backpack,Accessories,Kentucky,L,Beige,Summer,3.4,Yes,Store Pickup,Yes,Yes,19.0,Cash,Fortnightly,50.0
709,710.0,49.0,Male,Jacket,Outerwear,Massachusetts,L,Charcoal,Summer,4.6,Yes,Standard,Yes,Yes,23.0,Debit Card,Monthly,79.0
710,711.0,22.0,Male,Scarf,,Virginia,L,Turquoise,Spring,4.1,Yes,Standard,Yes,Yes,26.0,PayPal,Fortnightly,91.0
711,712.0,64.0,Male,Boots,Footwear,New Hampshire,M,Maroon,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,13.0,Bank Transfer,Bi-Weekly,60.0
712,713.0,42.0,Male,Blouse,Clothing,New Hampshire,XL,Black,Summer,3.8,Yes,Next Day Air,Yes,Yes,36.0,Bank Transfer,Quarterly,81.0
713,714.0,37.0,Male,Hoodie,Clothing,Oregon,M,Lavender,Summer,2.6,Yes,Express,Yes,Yes,39.0,Bank Transfer,Bi-Weekly,90.0
714,715.0,26.0,Male,Jacket,Outerwear,South Dakota,M,Magenta,Fall,4.4,Yes,Store Pickup,Yes,Yes,40.0,Debit Card,Fortnightly,70.0
715,716.0,33.0,Male,Jeans,Clothing,Delaware,L,Green,Spring,2.6,Yes,Express,Yes,Yes,37.0,Debit Card,Quarterly,63.0
716,717.0,30.0,Male,Jewelry,Accessories,Missouri,M,Olive,Spring,3.6,Yes,Express,Yes,Yes,9.0,Venmo,Bi-Weekly,29.0
717,718.0,21.0,Male,Socks,Clothing,Alaska,L,Green,Spring,4.2,Yes,Express,Yes,Yes,7.0,Venmo,Every 3 Months,90.0
718,719.0,22.0,Male,Shirt,Clothing,Florida,M,Peach,Summer,4.6,Yes,Standard,Yes,Yes,,Bank Transfer,Annually,22.0
719,720.0,63.0,Male,Shorts,Clothing,Mississippi,L,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,42.0,Venmo,Bi-Weekly,22.0
720,721.0,33.0,Male,Jewelry,Accessories,New Mexico,L,Orange,Fall,3.4,Yes,Free Shipping,Yes,Yes,19.0,Debit Card,Weekly,62.0
721,722.0,43.0,Male,Blouse,Clothing,California,L,Silver,Summer,4.4,Yes,Next Day Air,Yes,Yes,41.0,Debit Card,Every 3 Months,57.0
722,723.0,27.0,Male,Sweater,Clothing,Wyoming,S,Blue,Summer,4.3,Yes,Store Pickup,Yes,Yes,50.0,Cash,Bi-Weekly,32.0
723,724.0,35.0,Male,Jewelry,Accessories,Missouri,L,Cyan,Fall,3.5,Yes,Express,,Yes,43.0,PayPal,Monthly,53.0
724,725.0,37.0,Male,T-shirt,Clothing,New Hampshire,XL,Green,Fall,4.7,Yes,Store Pickup,Yes,Yes,36.0,Venmo,,79.0
725,726.0,61.0,Male,,Accessories,Texas,L,Silver,Winter,3.1,Yes,Standard,Yes,Yes,33.0,Debit Card,Fortnightly,61.0
726,727.0,32.0,Male,Shorts,Clothing,North Dakota,L,Yellow,Summer,3.6,Yes,Next Day Air,Yes,Yes,20.0,Bank Transfer,Every 3 Months,78.0
727,728.0,62.0,Male,Sweater,Clothing,Arkansas,S,Gray,Winter,4.8,Yes,,Yes,Yes,37.0,Venmo,Every 3 Months,97.0
728,729.0,29.0,Male,Jeans,Clothing,Nebraska,M,Pink,Winter,3.7,Yes,Next Day Air,Yes,Yes,12.0,PayPal,Every 3 Months,78.0
729,730.0,41.0,Male,Sunglasses,Accessories,Minnesota,L,Beige,Summer,3.2,Yes,Express,Yes,Yes,46.0,PayPal,Every 3 Months,56.0
730,731.0,48.0,Male,Boots,Footwear,Massachusetts,M,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,28.0,Venmo,Fortnightly,25.0
731,732.0,43.0,Male,Coat,Outerwear,Arkansas,M,Red,Spring,3.5,Yes,Free Shipping,Yes,Yes,30.0,PayPal,Fortnightly,28.0
732,733.0,34.0,Male,Shirt,Clothing,New Hampshire,L,Blue,Spring,2.8,Yes,Express,Yes,Yes,28.0,Cash,Bi-Weekly,57.0
733,734.0,45.0,Male,Dress,Clothing,Rhode Island,L,Cyan,Fall,2.7,Yes,2-Day Shipping,Yes,Yes,20.0,Debit Card,Bi-Weekly,36.0
734,735.0,65.0,Male,Shirt,Clothing,New Jersey,S,Violet,Winter,3.1,Yes,Express,Yes,Yes,39.0,Bank Transfer,Every 3 Months,69.0
735,736.0,61.0,Male,Sunglasses,Accessories,Montana,M,Orange,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,48.0,Cash,Bi-Weekly,48.0
736,737.0,18.0,Male,Dress,Clothing,Colorado,L,Maroon,Spring,2.9,Yes,2-Day Shipping,,Yes,32.0,Credit Card,Every 3 Months,58.0
737,738.0,47.0,Male,Sunglasses,Accessories,Nebraska,M,Teal,Spring,3.6,Yes,Store Pickup,Yes,Yes,28.0,PayPal,Annually,24.0
738,739.0,56.0,Male,Sunglasses,Accessories,Minnesota,L,Orange,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,27.0,Venmo,Quarterly,31.0
739,740.0,64.0,Male,Shorts,Clothing,Minnesota,S,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,26.0,Venmo,Bi-Weekly,29.0
740,741.0,26.0,Male,Jeans,Clothing,South Dakota,M,Orange,Summer,2.8,Yes,Next Day Air,Yes,Yes,22.0,Credit Card,Fortnightly,69.0
741,742.0,22.0,Male,T-shirt,Clothing,West Virginia,XL,Yellow,Summer,4.7,Yes,Free Shipping,Yes,Yes,23.0,Bank Transfer,Every 3 Months,79.0
742,743.0,64.0,Male,Pants,Clothing,Nevada,M,Charcoal,Summer,3.1,Yes,Express,Yes,Yes,21.0,Debit Card,Quarterly,39.0
743,744.0,21.0,Male,Sunglasses,Accessories,North Carolina,L,Gray,Fall,4.9,Yes,Free Shipping,Yes,Yes,36.0,Cash,Weekly,84.0
744,745.0,67.0,Male,Boots,Footwear,Illinois,S,Charcoal,Spring,4.1,Yes,Next Day Air,Yes,Yes,42.0,Debit Card,Bi-Weekly,66.0
745,746.0,46.0,Male,T-shirt,Clothing,Michigan,L,Orange,Fall,4.7,Yes,Standard,Yes,Yes,4.0,Venmo,Monthly,92.0
746,747.0,40.0,Male,Sandals,Footwear,Michigan,M,Red,Winter,2.5,Yes,Free Shipping,Yes,Yes,47.0,Credit Card,Annually,45.0
747,,51.0,Male,Shorts,Clothing,Oklahoma,L,Gold,Spring,4.4,Yes,Next Day Air,Yes,Yes,13.0,Bank Transfer,Weekly,74.0
748,749.0,35.0,Male,Hat,Accessories,South Dakota,L,Brown,Fall,3.9,Yes,Free Shipping,Yes,Yes,8.0,Bank Transfer,Quarterly,39.0
749,750.0,56.0,Male,Scarf,Accessories,Oklahoma,M,Olive,Winter,3.7,Yes,Standard,Yes,Yes,11.0,Debit Card,Quarterly,71.0
750,751.0,25.0,Male,T-shirt,Clothing,Maryland,L,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,5.0,Venmo,Annually,95.0
751,752.0,65.0,Male,Gloves,Accessories,Ohio,L,Indigo,Fall,4.8,Yes,Free Shipping,Yes,Yes,1.0,Credit Card,Monthly,72.0
752,753.0,39.0,Male,Scarf,Accessories,Ohio,L,Yellow,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,17.0,PayPal,Every 3 Months,85.0
753,754.0,47.0,Male,Boots,Footwear,Massachusetts,M,Teal,Fall,3.4,Yes,Store Pickup,Yes,Yes,27.0,Venmo,Quarterly,54.0
754,755.0,36.0,,Gloves,Accessories,North Carolina,L,Pink,Spring,2.9,Yes,Store Pickup,Yes,Yes,3.0,Debit Card,Quarterly,41.0
755,756.0,66.0,Male,Coat,Outerwear,Florida,M,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,22.0,PayPal,Weekly,24.0
756,757.0,62.0,Male,Belt,Accessories,Montana,S,Orange,Summer,4.8,Yes,Standard,Yes,Yes,24.0,Cash,Fortnightly,99.0
757,758.0,41.0,Male,Hoodie,Clothing,Minnesota,M,Red,Fall,3.8,Yes,Store Pickup,Yes,Yes,18.0,Debit Card,Quarterly,32.0
758,759.0,66.0,Male,Shoes,Footwear,Massachusetts,L,Peach,Summer,4.6,Yes,2-Day Shipping,Yes,Yes,39.0,Bank Transfer,Every 3 Months,71.0
759,760.0,51.0,Male,Dress,Clothing,Rhode Island,XL,Green,Winter,2.6,Yes,Next Day Air,Yes,Yes,25.0,Credit Card,Fortnightly,49.0
760,761.0,33.0,Male,Gloves,Accessories,Minnesota,XL,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,6.0,Cash,Annually,50.0
761,762.0,57.0,Male,Jewelry,Accessories,Nevada,L,Yellow,Fall,4.2,Yes,Express,Yes,Yes,26.0,Bank Transfer,Weekly,91.0
762,763.0,45.0,Male,Belt,Accessories,New Mexico,M,Pink,Fall,3.9,Yes,Standard,Yes,Yes,43.0,Debit Card,Fortnightly,46.0
763,764.0,61.0,Male,Sweater,Clothing,North Carolina,M,Brown,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,6.0,Credit Card,Monthly,50.0
764,765.0,55.0,Male,Skirt,Clothing,Virginia,XL,Silver,Fall,4.2,Yes,Free Shipping,Yes,Yes,6.0,Debit Card,Quarterly,39.0
